 Destination Port; Flow Duration; Total Fwd Packets; Total Backward Packets;Total Length of Fwd Packets; Total Length of Bwd Packets; Fwd Packet Length Max; Fwd Packet Length Min; Fwd Packet Length Mean; Fwd Packet Length Std;Bwd Packet Length Max; Bwd Packet Length Min; Bwd Packet Length Mean; Bwd Packet Length Std; Flow IAT Mean; Flow IAT Std; Flow IAT Max; Flow IAT Min;Fwd IAT Total; Fwd IAT Mean; Fwd IAT Std; Fwd IAT Max; Fwd IAT Min;Bwd IAT Total; Bwd IAT Mean; Bwd IAT Std; Bwd IAT Max; Bwd IAT Min;Fwd PSH Flags; Bwd PSH Flags; Fwd URG Flags; Bwd URG Flags; Fwd Header Length; Bwd Header Length;Fwd Packets/s; Bwd Packets/s; Min Packet Length; Max Packet Length; Packet Length Mean; Packet Length Std; Packet Length Variance;FIN Flag Count; SYN Flag Count; RST Flag Count; PSH Flag Count; ACK Flag Count; URG Flag Count; CWE Flag Count; ECE Flag Count; Down/Up Ratio; Average Packet Size; Avg Fwd Segment Size; Avg Bwd Segment Size; Fwd Header Length;Fwd Avg Bytes/Bulk; Fwd Avg Packets/Bulk; Fwd Avg Bulk Rate; Bwd Avg Bytes/Bulk; Bwd Avg Packets/Bulk;Bwd Avg Bulk Rate;Subflow Fwd Packets; Subflow Fwd Bytes; Subflow Bwd Packets; Subflow Bwd Bytes;Init_Win_bytes_forward; Init_Win_bytes_backward; act_data_pkt_fwd; min_seg_size_forward;Active Mean; Active Std; Active Max; Active Min;Idle Mean; Idle Std; Idle Max; Idle Min; Label
80;73202412;8;4;56;11601;20;0;7;5656854249;8760;0;2900.25;4128319301;6654764727;19100000;63700000;2;72400000;10300000;23800000;63700000;99;794769;264923;4523811241;787273;351;0;0;0;0;172;92;0.109286016;0.054643008;0;8760;8971538462;2488507044;6192667308;0;0;0;0;1;0;0;0;0;9719166667;7;2900.25;172;0;0;0;0;0;0;8;56;4;11601;256;229;6;20;872;0;872;872;36200000;39000000;63700000;8659666;1
80;130555;3;6;26;11601;20;0;8666666667;1026320288;2920;0;1933.5;1495722401;16319375;4119999131;117771;62;12244;6122;8311333106;11999;245;130493;26098.6;5151457179;117771;64;0;0;0;0;72;132;2297882119;4595764237;0;2920;1162.7;1494366611;2233131567;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73177705;8;4;56;11601;20;0;7;5656854249;8760;0;2900.25;4128319301;6652518636;19100000;63700000;4;72400000;10300000;23800000;63700000;98;793737;264579;4527757117;787388;190;0;0;0;0;172;92;0.109322915;0.054661457;0;8760;8971538462;2488507044;6192667308;0;0;0;0;1;0;0;0;0;9719166667;7;2900.25;172;0;0;0;0;0;0;8;56;4;11601;256;229;6;20;2518;0;2518;2518;36200000;39000000;63700000;8633277;1
80;126731;3;6;26;11601;20;0;8666666667;1026320288;4380;0;1933.5;1757789948;15841375;3994669256;114172;15;12199;6099.5;8340324484;11997;202;126668;25333.6;4994032997;114172;15;0;0;0;0;72;132;2367218755;4734437509;0;4380;1162.7;1645241762;2706820456;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73230562;8;6;56;11607;20;0;7;5656854249;4380;0;1934.5;2177344966;5633120154;17600000;63800000;3;72400000;10300000;23800000;63800000;3;826340;165268;3690793753;825497;3;0;0;0;0;172;132;0.109244007;0.081933005;0;4380;7779333333;162746176;2648631781;0;0;0;0;1;0;0;0;0;833.5;7;1934.5;172;0;0;0;0;0;0;8;56;6;11607;256;229;6;20;666;0;666;666;36200000;39000000;63800000;8638670;1
80;130540;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;2175666667;4736201023;117959;54;12340;6170;8230722933;11990;350;130442;4348066667;6478366748;117959;187;0;0;0;0;72;92;2298146162;3064194883;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73227200;8;6;56;11607;20;0;7;5656854249;5755;0;1934.5;2529124572;5632861538;17600000;63800000;47;72400000;10300000;23800000;63800000;47;811388;162277.6;3622646052;810316;49;0;0;0;0;172;132;0.109249022;0.081936767;0;5755;7779333333;179998105;3239931781;0;0;0;0;1;0;0;0;0;833.5;7;1934.5;172;0;0;0;0;0;0;8;56;6;11607;256;229;6;20;760;0;760;760;36200000;39000000;63800000;8632671;1
80;131377;3;4;26;11601;20;0;8666666667;1026320288;10135;0;2900.25;487182583;2189616667;4767941588;118751;55;12382;6191;8186882313;11980;402;131283;43761;6522694998;118751;189;0;0;0;0;72;92;2283504723;3044672964;0;10135;1453375;3544652026;12600000;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73229448;8;6;56;11607;20;0;7;5656854249;5840;0;1934.5;2538919278;5633034462;17800000;64300000;2;72900000;10400000;24000000;64300000;3;283730;56746;126301569;282680;2;0;0;0;0;172;132;0.109245668;0.081934251;0;5840;7779333333;1804898987;3257660352;0;0;0;0;1;0;0;0;0;833.5;7;1934.5;172;0;0;0;0;0;0;8;56;6;11607;256;229;6;20;494;0;494;494;36500000;39400000;64300000;8630321;1
80;133827;3;4;26;11601;20;0;8666666667;1026320288;7215;0;2900.25;354000286;22304.5;4865992738;121171;24;12471;6235.5;8136677731;11989;482;133721;4457366667;6661639889;121171;161;0;0;0;0;72;92;2241700105;2988933474;0;7215;1453375;2786259804;7763243696;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73228772;8;6;56;11607;20;0;7;5656854249;4380;0;1934.5;2177344966;5632982462;17800000;64300000;3;72900000;10400000;24000000;64300000;3;282032;56406.4;1255651275;281023;3;0;0;0;0;172;132;0.109246677;0.081935008;0;4380;7779333333;162746176;2648631781;0;0;0;0;1;0;0;0;0;833.5;7;1934.5;172;0;0;0;0;0;0;8;56;6;11607;256;229;6;20;892;0;892;892;36500000;39400000;64300000;8628123;1
80;202180;3;6;26;11601;20;0;8666666667;1026320288;5840;0;1933.5;2189772933;25272.5;6643526636;189377;14;12487;6243.5;8131020877;11993;494;202068;40413.6;8344469939;189377;14;0;0;0;0;72;132;1483826293;2967652587;0;5840;1162.7;191159573;3654198233;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73161231;8;4;56;11601;20;0;7;5656854249;8760;0;2900.25;4128319301;6651021;19400000;64600000;132;73200000;10500000;24100000;64600000;219;48910;1630333333;1969785537;38262;189;0;0;0;0;172;92;0.109347531;0.054673766;0;8760;8971538462;2488507044;6192667308;0;0;0;0;1;0;0;0;0;9719166667;7;2900.25;172;0;0;0;0;0;0;8;56;4;11601;256;229;6;20;940;0;940;940;36600000;39600000;64600000;8560139;1
80;600137;3;6;26;11601;20;0;8666666667;1026320288;4380;0;1933.5;1757789948;75017125;207040048;587315;7;12559;6279.5;8073038121;11988;571;599995;119999;2612922236;587315;16;0;0;0;0;72;132;4998858594;9997717188;0;4380;1162.7;1645241762;2706820456;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;72765471;8;5;56;11601;20;0;7;5656854249;7300;0;2320.2;3022508098;6063789.25;18600000;64600000;57;72800000;10400000;24100000;64600000;234;51209;12802.25;1792769741;38342;195;0;0;0;0;172;112;0.109942255;0.06871391;0;7300;8330714286;2033250541;4134107764;0;0;0;0;1;0;0;0;0;8971538462;7;2320.2;172;0;0;0;0;0;0;8;56;5;11601;256;229;6;20;891;0;891;891;36400000;39900000;64600000;8161204;1
80;661046;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;82630.75;2332359153;659860;16;645;322.5;3669884194;582;63;661001;132200.2;2949709243;659860;16;0;0;0;0;72;132;4538262088;9076524175;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;661136;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2538919278;82642;2333396361;660128;42;615;307.5;3570889245;560;55;661094;132218.8;2951103267;660128;47;0;0;0;0;72;132;4537644297;9075288594;0;5840;1163.3;2138329153;4572451567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;661170;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;9445285714;2494953643;660255;3;680;340;3662813127;599;81;661124;165281;3299827901;660255;3;0;0;0;0;72;112;4537410953;7562351589;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;661063;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;1101771667;2695433343;660380;5;628;314;4044650788;600;28;661051;2203503333;3810770131;660380;5;0;0;0;0;72;92;4538145381;6050860508;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;661161;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;110193.5;2695975265;660507;5;635;317.5;3797163415;586;49;661097;2203656667;3811736862;660507;5;0;0;0;0;72;92;4537472718;6049963625;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;661299;3;5;26;11607;20;0;8666666667;1026320288;10135;0;2321.4;4413201989;9447128571;2495829112;660472;5;621;310.5;3429467889;553;68;661243;165310.75;3301075997;660472;5;0;0;0;0;72;112;4536525838;7560876396;0;10135;1292555556;3350634907;11200000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;599810;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2375523332;74976.25;2117122122;598937;2;616;308;4313351365;613;3;599798;119959.6;2677566192;598937;2;0;0;0;0;72;132;5001583835;1000316767;0;5840;1163.3;2031339572;4126340456;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;599937;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;8570528571;2263664663;599056;3;618;309;4115361467;600;18;599884;149971;2993901174;599056;3;0;0;0;0;72;112;5000525055;8334208425;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;599990;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;9999833333;2445197369;599122;45;648;324;384666089;596;52;599945;1999816667;3456657591;599122;161;0;0;0;0;72;92;5000083335;666677778;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;599902;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;9998366667;2445573071;599184;10;652;326;3931513703;604;48;599855;1999516667;3457454959;599184;10;0;0;0;0;72;92;50008168;6667755733;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;584853;3;4;26;11607;20;0;8666666667;1026320288;11595;0;2901.75;579550069;97475.5;2380581159;583409;62;1190;595;7537758287;1128;62;584755;1949183333;3364431655;583409;168;0;0;0;0;72;92;5129494078;6839325437;0;11595;1454125;4097537534;16800000;0;0;0;1;0;0;0;0;1;1661857143;8666666667;2901.75;72;0;0;0;0;0;0;3;26;4;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;585110;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;8358714286;2204949676;583622;46;1178;589;7622611101;1128;50;585064;146266;2915711015;583622;63;0;0;0;0;72;112;5127241032;8545401719;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;569880;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2538919278;71235;2011800069;569130;3;564;282;3309259736;516;48;569800;113960;2544478537;569130;3;0;0;0;0;72;132;5264266161;1052853232;0;5840;1163.3;2138329153;4572451567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;554609;3;5;26;11607;20;0;8666666667;1026320288;8760;0;2321.4;3802315321;7922985714;2092398382;553741;2;607;303.5;4249711755;604;3;554564;138641;2767334573;553741;2;0;0;0;0;72;112;5409216223;9015360371;0;8760;1292555556;2952520834;8717379278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;554416;3;5;26;11607;20;0;8666666667;1026320288;7300;0;2321.4;3346363967;7920228571;2091713233;553558;3;629;314.5;4405275247;626;3;554401;138600.25;2766386308;553558;8;0;0;0;0;72;112;5411099247;9018498745;0;7300;1292555556;2662264877;7087654278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;554711;3;5;26;11607;20;0;8666666667;1026320288;10135;0;2321.4;4413201989;7924442857;2092700297;553824;2;655;327.5;4603265146;653;2;554661;138665.25;2767726266;553824;5;0;0;0;0;72;112;5408221578;9013702631;0;10135;1292555556;3350634907;11200000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;554765;3;5;26;11607;20;0;8666666667;1026320288;10135;0;2321.4;4413201989;7925214286;2093089332;553920;4;634;317;3804234483;586;48;554719;138679.75;2768269589;553920;4;0;0;0;0;72;112;540769515;901282525;0;10135;1292555556;3350634907;11200000;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;494028;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2538919278;61753.5;1743764491;493313;3;606;303;4016366517;587;19;493943;98788.6;2205459699;493313;3;0;0;0;0;72;132;6072530302;121450606;0;5840;1163.3;2138329153;4572451567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;425515;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;53189375;1501207839;424719;2;678;339;475175757;675;3;425463;85092.6;1898571434;424719;2;0;0;0;0;72;132;7050280249;141005605;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73436187;8;5;56;11607;20;0;7;5656854249;7215;0;2321.4;3327769794;6119682.25;18600000;64600000;3;72300000;10300000;24100000;64600000;3;1105893;276473.25;5521760032;1104737;3;0;0;0;0;172;112;0.108938118;0.068086324;0;7215;833.5;2175302587;4731941346;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;904;0;904;904;36200000;40200000;64600000;7712336;1
80;372145;3;5;26;11601;20;0;8666666667;1026320288;5840;0;2320.2;2436833027;5316357143;1358083705;361019;3;10706;5353;7566042559;10703;3;372084;93021;1787346634;361019;156;0;0;0;0;72;112;8061373927;1343562321;0;5840;1291888889;211095076;4456113111;0;0;0;1;0;0;0;0;1;1453375;8666666667;2320.2;72;0;0;0;0;0;0;3;26;5;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73351933;8;4;56;11607;20;0;7;5656854249;11595;0;2901.75;579550069;6668357545;19400000;64600000;0;72200000;10300000;24100000;64600000;0;1105514;3685046667;6376055421;1104748;5;0;0;0;0;172;92;0.109063247;0.054531624;0;11595;8976153846;3214167532;10300000;0;0;0;0;1;0;0;0;0;9724166667;7;2901.75;172;0;0;0;0;0;0;8;56;4;11607;256;229;6;20;1011;0;1011;1011;36100000;40300000;64600000;7632804;1
80;372163;2;4;20;11601;20;0;10;1414213562;7300;0;2900.25;3563297197;74432.6;1603473365;361152;39;10778;10778;0;10778;10778;372124;1240413333;205412118;361152;191;0;0;0;0;52;92;5373989354;1074797871;0;7300;1660142857;2956488369;8740823476;0;0;0;1;0;0;0;0;2;1936833333;10;2900.25;52;0;0;0;0;0;0;2;20;4;11601;8192;229;1;20;0;0;0;0;0;0;0;0;1
80;73352048;8;5;56;11607;20;0;7;5656854249;10135;0;2321.4;4413201989;6112670667;18600000;64600000;4;72200000;10300000;24100000;64600000;4;1105723;276430.75;5522369592;1104786;4;0;0;0;0;172;112;0.109063076;0.068164423;0;10135;833.5;2705044255;7317264423;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;1991;0;1991;1991;36100000;40300000;64600000;7631812;1
80;372524;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;6208733333;1466439964;361298;56;10976;5488;7484018172;10780;196;372468;124156;2054418461;361298;190;0;0;0;0;72;92;8053172413;1073756322;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73349483;8;5;56;11607;20;0;7;5656854249;10135;0;2321.4;4413201989;6112456917;18600000;64600000;3;72200000;10300000;24100000;64600000;3;1104151;276037.75;5513602343;1103078;162;0;0;0;0;172;112;0.10906689;0.068166806;0;10135;833.5;2705044255;7317264423;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;1991;0;1991;1991;36100000;40300000;64600000;7629823;1
80;372729;3;6;26;11601;20;0;8666666667;1026320288;5840;0;1933.5;2201078258;46591125;1271716619;361192;49;10930;5465;7533515647;10792;138;372637;74527.4;1603173608;361192;179;0;0;0;0;72;132;8048743189;1609748638;0;5840;1162.7;1918795458;3681776011;0;0;0;1;0;0;0;0;2;1291888889;8666666667;1933.5;72;0;0;0;0;0;0;3;26;6;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73350470;8;5;56;11607;20;0;7;5656854249;10135;0;2321.4;4413201989;6112539167;18600000;64600000;3;72200000;10300000;24100000;64600000;3;1102041;275510.25;5504019185;1101113;4;0;0;0;0;172;112;0.109065422;0.068165889;0;10135;833.5;2705044255;7317264423;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;3019;0;3019;3019;36100000;40300000;64600000;7629795;1
80;374007;3;4;26;11601;20;0;8666666667;1026320288;8760;0;2900.25;4128319301;62334.5;1469669325;362207;70;11043;5521.5;7521494831;10840;203;373914;124638;2058056487;362207;687;0;0;0;0;72;92;8021240244;1069498699;0;8760;1453375;3113952607;9696700839;0;0;0;1;0;0;0;0;1;1661;8666666667;2900.25;72;0;0;0;0;0;0;3;26;4;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73347654;8;5;56;11607;20;0;7;5656854249;10135;0;2321.4;4413201989;6112304.5;18700000;65100000;2;72800000;10400000;24300000;65100000;2;570845;142711.25;2846281488;569653;10;0;0;0;0;172;112;0.10906961;0.068168506;0;10135;833.5;2705044255;7317264423;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;5008;0;5008;5008;36400000;40700000;65100000;7621780;1
80;373844;3;5;26;11601;20;0;8666666667;1026320288;7300;0;2320.2;3022508098;5340628571;1361924138;362132;64;11067;5533.5;755260753;10874;193;373742;93435.5;1792025311;362132;193;0;0;0;0;72;112;8024737591;1337456265;0;7300;1291888889;2460652985;6054813111;0;0;0;1;0;0;0;0;1;1453375;8666666667;2320.2;72;0;0;0;0;0;0;3;26;5;11601;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73347836;8;5;56;11607;20;0;7;5656854249;7215;0;2321.4;3327769794;6112319667;18700000;65200000;3;72800000;10400000;24300000;65200000;3;569193;142298.25;2838514735;568075;3;0;0;0;0;172;112;0.109069339;0.068168337;0;7215;833.5;2175302587;4731941346;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;5010;0;5010;5010;36400000;40700000;65200000;7621800;1
80;374490;3;7;26;11607;20;0;8666666667;1026320288;5840;0;1658142857;213729708;41610;1244405478;373451;2;708;354;4963889604;705;3;374444;6240733333;1523798751;373451;2;0;0;0;0;72;152;8010894817;1869208791;0;5840;1057545455;1853437529;3435230673;0;0;0;1;0;0;0;0;2;1163.3;8666666667;1658142857;72;0;0;0;0;0;0;3;26;7;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73365875;8;6;56;11607;20;0;7;5656854249;5840;0;1934.5;2538919278;5643528846;18000000;65200000;2;72800000;10400000;24300000;65200000;2;592591;118518.2;2645593177;591776;2;0;0;0;0;172;132;0.109042521;0.081781891;0;5840;7779333333;1804898987;3257660352;0;0;0;0;1;0;0;0;0;833.5;7;1934.5;172;0;0;0;0;0;0;8;56;6;11607;256;229;6;20;624;0;624;624;36400000;40700000;65200000;7610031;1
80;376523;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;47065375;1327947016;375715;2;725;362.5;5069955621;721;4;376480;75296;1679395832;375715;2;0;0;0;0;72;132;7967640755;1593528151;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73368380;8;5;56;11607;20;0;7;5656854249;5840;0;2321.4;3173373883;6114031667;18700000;65200000;1;72800000;10400000;24300000;65200000;1;536976;134244;2678303391;535989;3;0;0;0;0;172;112;0.109038798;0.068149249;0;5840;833.5;2103115592;4423095192;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;614;0;614;614;36400000;40700000;65200000;7608914;1
80;378173;3;5;26;11607;20;0;8666666667;1026320288;7215;0;2321.4;3327769794;5402471429;1425445743;377285;3;766;383;4553767671;705;61;378128;94532;1885022893;377285;3;0;0;0;0;72;112;7932877281;1322146214;0;7215;1292555556;2650585648;7025604278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73369212;8;5;56;11607;20;0;7;5656854249;7215;0;2321.4;3327769794;6114101;18700000;65200000;3;72800000;10400000;24300000;65200000;3;536911;134227.75;2668667504;534525;3;0;0;0;0;172;112;0.109037562;0.068148476;0;7215;833.5;2175302587;4731941346;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;706;0;706;706;36400000;40700000;65200000;7606900;1
80;398292;3;5;26;11607;20;0;8666666667;1026320288;8675;0;2321.4;3769536019;5689885714;1500972398;397287;8;760;380;4695189027;712;48;398246;99561.5;1984839221;397287;8;0;0;0;0;72;112;7532162333;1255360389;0;8675;1292555556;2931429562;8593279278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73373215;9;6;62;11607;20;0;6888888889;530199124;5840;0;1934.5;2538919278;5240943929;17400000;65200000;3;72800000;9103697.75;22800000;65200000;48;544349;108869.8;2429563719;543483;3;0;0;0;0;192;132;0.122660565;0.08177371;0;5840;7296875;1754344767;3077725563;0;0;0;0;1;0;0;0;0;7783333333;6888888889;1934.5;192;0;0;0;0;0;0;9;62;6;11607;256;229;7;20;1328;0;1328;1328;36400000;40800000;65200000;7591919;1
80;398197;3;6;26;11607;20;0;8666666667;1026320288;5840;0;1934.5;2538919278;49774625;1403363409;397089;2;758;379;3988082246;661;97;398148;79629.6;1774654537;397089;2;0;0;0;0;72;132;7533959322;1506791864;0;5840;1163.3;2138329153;4572451567;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;74141891;8;6;56;11601;20;0;7;5656854249;5840;0;1933.5;2189772933;5703222385;18100000;65500000;46;73100000;10400000;24500000;65500000;54;1007884;201576.8;448511311;1003894;46;0;0;0;0;172;132;0.107901213;0.08092591;0;5840;7775333333;1633102694;2667024.41;0;0;0;0;1;0;0;0;0;8330714286;7;1933.5;172;0;0;0;0;0;0;8;56;6;11601;256;229;6;20;1871;0;1871;1871;36600000;41000000;65500000;7591950;1
80;1130220;3;6;26;11607;20;0;8666666667;1026320288;4380;0;1934.5;2177344966;141277.5;3992270891;1129314;3;790;395;4129503602;687;103;1130172;226034.4;5049487571;1129314;3;0;0;0;0;72;132;265435048;5308700961;0;4380;1163.3;1903962654;3625073789;0;0;0;1;0;0;0;0;2;1292555556;8666666667;1934.5;72;0;0;0;0;0;0;3;26;6;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
80;73410816;8;5;56;11607;20;0;7;5656854249;7215;0;2321.4;3327769794;6117568;18800000;65500000;54;72400000;10300000;24500000;65500000;208;1008083;252020.75;5012799021;1003939;189;0;0;0;0;172;112;0.108975767;0.068109855;0;7215;833.5;2175302587;4731941346;0;0;0;0;1;0;0;0;0;8976153846;7;2321.4;172;0;0;0;0;0;0;8;56;5;11607;256;229;6;20;896;0;896;896;36200000;41500000;65500000;6860681;1
80;1214188;3;5;26;11607;20;0;8666666667;1026320288;5840;0;2321.4;3173373883;1734554286;4585001792;1213236;3;694;347;4214356416;645;49;1214139;303534.75;6064675835;1213236;3;0;0;0;0;72;112;2470787061;4117978435;0;5840;1292555556;2554159212;6523729278;0;0;0;1;0;0;0;0;1;1454125;8666666667;2321.4;72;0;0;0;0;0;0;3;26;5;11607;8192;229;2;20;0;0;0;0;0;0;0;0;1
